17827	19667
17712	19649
17808	19849
18010	19768
17727	19855
17660	20253
18308	19897
17897	20035
17895	20086
17891	20164
18761	20784
18715	20970
18552	21016
18542	20703
17958	19887
17814	20168
17820	20015
17690	21945
18025	21787
18335	21979
18652	21896
18623	21500
18947	21564
18995	22000
19203	21693
19151	21245
18970	21216
17726	22355
17207	22111
17543	21949
17603	21889
17610	22054
19138	20394
19080	20640
18932	21218
18999	21437
18062	21733
18442	21836
18285	21919
18999	21581
18963	21464
18623	21464
18594	21487
18984	20425
19107	20799
18342	21254
18632	21181
18882	21224
18527	21208
18248	21360
17760	21678
18238	21756
18208	22004
18500	21447
18930	21372
17822	21624
18736	21201
18119	21625
17993	21571
18419	21642
18361	21810
18788	21389
18607	21422
18434	21471
18481	21216
18148	21301
18043	21252
17900	21687
17497	21137
